source,target,value
1003|1000.12.11.1000,1000|1003.1000.12.11.1000,1.0
1000|1003.1000.54,53|,0.8657718120805369
1000|1003.1000.54,0|,0.06040268456375839
1000|1003.1000.54,71|,0.0738255033557047
0|103,102|0,1.0
1000|12,1002|1000.12,1.0
1000|12,11|1000,0.046218487394957986
1000|12,1001|1000,0.07142857142857142
1000|12,1003|1000.12,1.0
1000|12,0|1000.12,1.0
1001|122,122|1001,1.0
1003|1000.82,1000|1003.1000.82,0.47368421052631576
12|1000,21|12,0.10614525139664804
12|1000,1000|12.1000,1.0
12|1000,0|12,0.1452513966480447
12|1000,1001|12,0.061452513966480445
12|1000,11|12,0.2122905027932961
123|,122|123,0.85
123|,1001|123,1.0
123|,1003|123,1.0
123|,1000|123,0.8484848484848485
123|,124|123,0.3103448275862069
123|,1002|123,1.0
41|1002,1000|41,1.0
1000|0.1002,1003|1000.0.1002,1.0
54|52.0,1000|54,0.23684210526315788
54|52.0,51|54,0.7631578947368421
1003|1000.32,1000|1003.1000.32,0.06887052341597796
124|123,1001|124,0.3103448275862069
124|123,1000|124,0.6896551724137931
1003|1000.12,1000|1003.1000.12,0.08870967741935484
0|1000.1003.1000.0,82|0,0.0913978494623656
0|1000.1003.1000.0,42|0,0.06451612903225806
0|1000.1003.1000.0,1000|0.1000.1003.1000.0,0.12162162162162163
0|1000.1003.1000.0,112|0,0.04838709677419355
0|1000.1003.1000.0,32|0,0.1989247311827957
113|112.111,1000|113,1.0
51|1003,1000|51,1.0
1002|82,82|,1.0
43|42,41|43.42,1.0
43|42,1001|43,0.2465753424657534
43|42,1002|43.42,1.0
112|113,1000|112,1.0
43|1001,41|43,0.5
43|1001,1000|43,0.5
1000|42.1000,1003|1000.42.1000,1.0
1000|42.1000,1002|1000,0.14285714285714285
1000|42.1000,1001|1000,0.15476190476190477
54|0,52|54.0,1.0
1000|1003.1000.82.0,0|1000.1003.1000.82,1.0
122|,1003|122,1.0
122|,124|122,0.07482993197278912
122|,123|122,0.39285714285714285
122|,1001|122,1.0
122|,1000|122,1.0
1002|43,43|,1.0
1000|1003.1000.0,112|,0.03953712632594021
1000|1003.1000.0,32|,0.06750241080038573
1000|1003.1000.0,51|1000.1003.1000.0,1.0
1000|1003.1000.0,71|,0.01639344262295082
1000|1003.1000.0,12|1000,0.017357762777242044
1000|1003.1000.0,33|,0.08968177434908389
1000|1003.1000.0,123|,0.023143683702989394
1000|1003.1000.0,82|1000,0.023143683702989394
1000|1003.1000.0,42|1000.1003.1000.0,1.0
1000|1003.1000.0,113|1000,0.008678881388621022
1000|1003.1000.0,91|1000.1003,0.033751205400192864
1000|1003.1000.0,93|1000,0.01253616200578592
1000|1003.1000.0,121|,0.06364513018322084
1000|1003.1000.0,43|1000.1003,0.03953712632594021
1000|1003.1000.0,81|1000.1003.1000.0,1.0
1000|1003.1000.0,11|1000,0.03567984570877531
1000|1003.1000.0,52|1000.1003,0.009643201542912247
1000|1003.1000.0,21|1000.1003,0.041465766634522665
1000|1003.1000.0,22|1000,0.015429122468659595
1000|1003.1000.0,102|1000,0.009643201542912247
1000|1003.1000.0,103|1000.1003.1000.0,1.0
1000|1003.1000.0,0|1000.1003.1000.0,0.04838709677419355
1000|1003.1000.0,53|,0.052073288331726135
1003|1000.0.32,1000|1003.1000.0.32,1.0
1003|1000.0.21,1000|1003.1000.0.21,1.0
72|1002,1000|72,1.0
1000|1003.1000.124,123|,0.09243697478991597
1000|1003.1000.124,121|,0.907563025210084
43|1002.43.42,41|43,1.0
21|1000.1003.1000.53,1000|21.1000.1003,0.55
21|1000.1003.1000.53,12|21,0.45
1000|22,1001|1000,0.09183673469387756
1000|22,1003|1000.22,1.0
1000|22,1002|1000.22,1.0
1000|22,33|,0.04591836734693878
1000|22,0|1000.22,1.0
91|92,93|91,0.3548387096774194
91|92,1000|91,0.6451612903225806
81|1000.82,83|81.1000.82,1.0
1000|0.1001,1003|1000.0.1001,1.0
0|124,1000|0.124,1.0
0|12,1000|0.12,0.7647058823529411
0|1000.1003.1000.71,82|0,1.0
54|52,1000|54,0.6824817518248175
54|52,0|54,0.11313868613138686
54|52,51|54,0.20437956204379562
1000|0.82,1003|1000.0.82,1.0
0|82,1000|0.82,1.0
0|82,81|0,0.20634920634920634
1001|82,82|,1.0
1000|93.92,1001|1000,0.06607929515418502
1000|93.92,0|,0.04405286343612335
1000|93.92,1002|1000,0.05726872246696035
1000|93.92,1003|1000.93.92,1.0
1000|93.92,103|1000.93,0.09691629955947137
51|1002,1000|51,1.0
1000|0.21,1002|1000.0,0.2702702702702703
1000|0.21,1003|1000.0.21,1.0
1003|1000.72.71.0,1000|1003.1000.72.71.0,1.0
1000|72,82|1000,0.03741496598639456
1000|72,0|,0.034013605442176874
1000|72,1002|1000.72,1.0
1000|72,1003|1000.72,1.0
1000|72,81|1000.72,1.0
1000|72,1001|1000.72,1.0
102|103,1000|102,0.07407407407407407
102|103,1002|102,0.04526748971193416
102|103,101|,0.7983539094650206
102|103,1001|102,0.0823045267489712
1001|111,111|1001,1.0
71|1002,72|71,1.0
1002|54,54|1002,1.0
12|0,11|12,0.4090909090909091
12|0,1000|12,0.5909090909090909
1000|1003.1000.72,82|1000,0.23225806451612904
1000|1003.1000.72,0|1000.1003.1000.72,0.24444444444444444
1000|1003.1000.72,71|,0.10967741935483871
1000|1003.1000.72,81|1000.1003.1000.72,1.0
1000|1003.1000.72,53|,0.07096774193548387
93|1002,1000|93,1.0
124|1003,1000|124,1.0
1000|1002.1000.41,51|1000.1002.1000.41,1.0
1001|81,81|1001,1.0
1000|123,1003|1000.123,1.0
1000|123,1002|1000,0.15151515151515152
1003|1000.103,1000|1003.1000.103,1.0
0|121,1000|0,1.0
1003|1000.0.101,1000|1003.1000.0.101,1.0
1001|52,52|1001,1.0
52|51,1001|52,0.11442786069651742
52|51,54|52,0.8109452736318408
52|51,1002|52,0.07462686567164178
1000|1003.1000.103,112|,1.0
72|1000,71|72.1000,1.0
72|1000,1000|72.1000,1.0
1001|103,103|,1.0
83|81.82,1000|83,1.0
1003|1000.33,1000|1003.1000.33,0.14606741573033707
0|33,1000|0,1.0
1000|1003.1000.93,91|1000.1003,0.08837209302325581
1000|1003.1000.93,103|,0.42790697674418604
1000|1003.1000.93,0|1000.1003.1000.93,0.5
1000|1003.1000.93,121|,0.05581395348837209
1000|1003.1000.93,102|1000,0.10232558139534884
1000|1003.1000.43,42|1000,0.24324324324324326
1000|1003.1000.43,71|,0.2702702702702703
1000|1003.1000.43,0|,0.4864864864864865
42|43,41|42,0.7598039215686274
42|43,1001|42.43,1.0
42|43,1000|42,0.08333333333333333
42|43,1002|42.43,1.0
83|81.1000.1003.1000.72,82|83,1.0
42|32,1000|42,1.0
1001|92,92|1001,1.0
1001|,72|1001,1.0
1001|,124|1001,1.0
1001|,22|1001,1.0
1001|,0|1001,1.0
1001|,123|1001,1.0
1001|,91|,0.008527572484366117
1001|,82|,0.0062535531552018195
1001|,103|,0.009096077316657191
1001|,101|1001,1.0
1001|,122|1001,1.0
