10|36,30|10.36,1.0
2|36,26|2,1.0
10|4,30|,1.0
37|15,12|37.15,1.0
36|30,12|36,0.5714285714285714
36|30,4|,0.42857142857142855
1|29,36|1,0.12274368231046931
1|29,25|1.29,1.0
1|29,12|1,0.17689530685920576
1|29,37|1,0.5956678700361011
37|28,12|37.28,0.13274336283185842
12|37.22,37|,1.0
37|30,12|37.30,0.1375
1|29.25,12|1,0.2553191489361702
1|29.25,37|1,0.7446808510638298
11|25,13|11.25,1.0
11|25,36|11,0.21739130434782608
11|25,37|11,0.391304347826087
29|,25|29,1.0
29|,36|29,0.18181818181818182
29|,15|,0.023809523809523808
29|,37|,0.20918367346938777
29|,1|29,0.17689530685920576
29|,0|,0.01870748299319728
29|,12|29,0.725
12|37.11,37|,0.706766917293233
12|37.11,25|,0.10526315789473684
12|37.11,36|,0.11278195488721804
12|37.11,13|,0.07518796992481203
18|,7|18,0.21656050955414013
18|,13|,0.01601164483260553
18|,11|18,1.0
18|,37|18,1.0
18|,12|18,0.2564102564102564
18|,0|,0.043668122270742356
18|,25|18,0.29545454545454547
18|,36|18,0.84
18|,32|,0.017467248908296942
18|,31|,0.017467248908296942
11|9,18|,1.0
29|36,37|,0.38461538461538464
29|36,1|29,0.6153846153846154
25|33,37|,1.0
10|,36|,0.03171641791044776
10|,4|,0.03544776119402985
10|,30|,0.6940298507462687
10|,37|10,1.0
10|,12|10,1.0
10|,25|,0.029850746268656716
36|12.36,12|36,1.0
34|12,12|34,0.19004524886877827
34|12,22|34,0.2398190045248869
34|12,36|34,0.1583710407239819
34|12,28|34,0.04524886877828054
34|12,37|34,0.23529411764705882
34|12,25|34.12,1.0
21|0.12,37|21,1.0
37|22,12|37.22,1.0
12|36.21,37|,1.0
22|28,37|22,1.0
12|32,37|,0.7037037037037037
12|32,17|12,0.2962962962962963
12|37.8,18|,0.01864406779661017
12|37.8,36|,0.11694915254237288
12|37.8,8|,0.16101694915254236
12|37.8,37|,0.6508474576271186
12|37.8,9|,0.01864406779661017
12|37.8,25|,0.03389830508474576
37|0,12|37.0,0.09090909090909091
36|25,13|36,0.038461538461538464
36|25,12|36.25,0.06598984771573604
6|36,37|6,1.0
25|18,37|,0.7045454545454546
25|18,36|25,0.29545454545454547
17|25,32|17,1.0
32|,37|32,1.0
32|,12|32,0.2962962962962963
32|,28|,0.015015015015015015
32|,17|32,0.18840579710144928
32|,36|32,0.6382978723404256
32|,25|,0.03003003003003003
25|12.31,37|,0.5652173913043478
25|12.31,29|25,0.43478260869565216
0|12.36,37|0,1.0
12|37.6,37|,0.7791411042944786
12|37.6,9|,0.22085889570552147
12|31,37|,0.2781065088757396
12|31,36|,0.06804733727810651
12|31,7|12.31,0.3076923076923077
12|31,1|12,0.04142011834319527
12|31,29|12.31,1.0
12|31,18|12.31,0.7580645161290323
12|31,25|12.31,0.43478260869565216
1|,36|1,1.0
1|,29|1,0.18032786885245902
1|,12|1,0.15384615384615385
1|,0|,0.02264808362369338
1|,37|1,1.0
1|,25|,0.08013937282229965
37|,3|,0.0005403736297668674
37|,15|,0.0004245792805311101
37|,8|,0.0004245792805311101
37|,16|37,1.0
37|,25|,0.0004631773969430292
37|,5|,0.0005789717461787865
37|,12|37,0.0037845935504218246
37|,32|,0.000385981164119191
37|13,12|37.13,0.12258064516129032
24|12,27|24.12,1.0
24|12,36|,0.168141592920354
24|12,3|24.12,1.0
24|12,37|24,0.3805309734513274
17|32.25,37|17,0.7916666666666666
17|32.25,12|17,0.20833333333333334
12|29,37|,0.275
12|29,1|12.29,1.0
37|24,12|37.24,0.18840579710144928
12|13,25|12.13,1.0
12|13,36|,0.12903225806451613
12|13,37|,0.4838709677419355
12|13,11|12,0.1827956989247312
9|,37|9,1.0
9|,18|,0.01521933751119069
9|,11|9,1.0
9|,36|9,1.0
9|,20|,0.01521933751119069
9|,12|9,0.18811881188118812
9|,0|,0.01432408236347359
9|,25|,0.017905102954341987
9|,8|,0.011638316920322292
9|,19|9,1.0
25|11,37|,0.5
25|11,36|25,0.2236842105263158
25|11,12|25.11,1.0
18|12.36,37|18,0.5833333333333334
18|12.36,36|18,0.4166666666666667
12|37.21,9|,0.045871559633027525
12|37.21,36|,0.05504587155963303
12|37.21,19|12,0.10091743119266056
12|37.21,37|,0.7247706422018348
12|37.21,25|,0.07339449541284404
25|,21|,0.0033042955842595375
25|,9|,0.003604686091919495
25|,13|,0.019525382997897266
25|,19|25,1.0
25|,33|,0.007810153199158907
25|,16|25,1.0
25|,4|,0.0054070291378792434
25|,0|25,0.21568627450980393
25|,15|25,0.2619047619047619
25|,31|25,1.0
25|,28|,0.004806248122559327
25|,5|,0.0030039050765995794
25|,26|25,1.0
25|,8|25,1.0
25|,18|25,1.0
25|,3|25,1.0
25|,24|,0.006908981676179033
25|,1|25,0.41025641025641024
25|,34|25,0.10752688172043011
25|,12|25,0.029925187032418952
25|,36|25,0.9615384615384616
25|,20|25,1.0
25|,17|25,1.0
25|,29|25,0.7532467532467533
25|,2|25,1.0
25|,6|25,1.0
25|,23|25,1.0
25|,22|25,1.0
25|,7|,0.005707419645539201
25|,32|25,1.0
25|,11|25,0.21739130434782608
25|,37|,0.3442475217783118
25|,10|25,1.0
25|,30|,0.007810153199158907
12|11,37|,0.65
12|11,25|,0.35
18|36,37|18,1.0
12|36.7,37|,1.0
12|37.1,36|,0.055970149253731345
12|37.1,15|12,0.05223880597014925
12|37.1,37|,0.6902985074626866
12|37.1,29|,0.0708955223880597
12|37.1,31|,0.041044776119402986
12|37.1,25|,0.08955223880597014
3|12.36,24|3,1.0
12|37.13,37|,0.7741935483870968
12|37.13,31|,0.12258064516129032
12|37.13,25|,0.1032258064516129
20|36,6|20,1.0
37|6,12|37.6,0.22085889570552147
1|12,25|1.12,1.0
1|12,36|1,0.16292134831460675
1|12,29|1,0.2696629213483146
1|12,12|1,0.10112359550561797
1|12,37|1,0.38764044943820225
2|33,26|2,1.0
36|8,12|36.8,0.2127659574468085
27|36,37|27,1.0
15|12.36,37|15,0.56
15|12.36,0|15,0.44
0|,36|0,0.5698924731182796
0|,21|,0.31950207468879666
0|,20|,0.024896265560165973
0|,37|0,1.0
0|,25|,0.02627939142461964
0|,15|0,1.0
0|,19|,0.019363762102351315
0|,12|0,0.29508196721311475
21|,0|21,0.2708333333333333
21|,25|21,1.0
21|,37|21,1.0
21|,15|,0.045098039215686274
21|,36|21,1.0
21|,12|21,1.0
12|36.31,37|,1.0
3|25,24|3,1.0
13|36,37|13,1.0
1|25,29|1,0.41025641025641024
1|25,37|1,0.5897435897435898
28|22.34,37|28,0.7162162162162162
28|22.34,12|28,0.28378378378378377
29|12.36,1|29,1.0
12|25,13|12.25,1.0
12|25,18|,0.029925187032418952
12|25,36|,0.12219451371571072
12|25,3|12,0.029925187032418952
12|25,10|,0.04239401496259352
12|25,37|,0.4837905236907731
12|25,34|12,0.04488778054862843
12|25,15|12,0.029925187032418952
12|25,29|12.25,1.0
12|25,2|12,0.02743142144638404
12|25,31|,0.029925187032418952
12|25,19|12,0.02743142144638404
12|25,11|12,0.02743142144638404
21|15.12,0|21,0.6862745098039216
21|15.12,37|21,0.3137254901960784
12|36.29,37|,1.0
17|32,36|17,0.13333333333333333
17|32,25|17,0.25217391304347825
17|32,37|17,0.4260869565217391
17|32,12|17,0.18840579710144928
36|28,12|36.28,1.0
9|36,37|9,1.0
22|25,28|22.25,1.0
19|36,37|19,1.0
12|37.4,37|,0.6524822695035462
12|37.4,36|,0.09929078014184398
12|37.4,25|,0.07801418439716312
12|37.4,23|,0.07801418439716312
12|37.4,8|,0.09219858156028368
15|0,21|15.0,0.2857142857142857
17|12,32|17,0.4852941176470588
17|12,36|17,0.125
17|12,37|17,0.25735294117647056
17|12,12|17,0.1323529411764706
27|12,37|27,1.0
12|25.34,37|,1.0
18|31,7|18,1.0
36|0,12|36.0,0.46875
36|0,15|36.0,1.0
36|0,21|36,0.20430107526881722
19|25,20|19,1.0
12|36.9,25|12.36,0.09482758620689655
12|36.9,9|,0.10344827586206896
12|36.9,36|12.36,0.1896551724137931
12|36.9,37|,0.6120689655172413
12|37.16,37|,0.7439024390243902
12|37.16,8|,0.25609756097560976
25|13,37|,0.6296296296296297
25|13,11|25,0.37037037037037035
4|,37|4,1.0
4|,25|4,0.28205128205128205
4|,36|4,1.0
4|,10|4,1.0
4|,12|4,1.0
4|,30|4,1.0
7|12.31,25|7,0.3076923076923077
7|12.31,18|7,0.3076923076923077
7|12.31,37|7,0.38461538461538464
16|36,37|16,1.0
28|,37|28,1.0
28|,34|28,0.22777777777777777
28|,12|28,1.0
28|,22|28,1.0
28|,36|28,1.0
36|19,20|36,0.28
36|19,12|36.19,1.0
3|24.12,27|,1.0
12|37.34,22|12,0.11333333333333333
12|37.34,37|,0.6933333333333334
12|37.34,2|12,0.09333333333333334
12|37.34,25|,0.1
12|26,37|,1.0
20|12,12|20,0.1686746987951807
20|12,36|20,0.15060240963855423
20|12,19|,0.12048192771084337
20|12,37|20,0.2710843373493976
20|12,6|20.12,0.6052631578947368
25|3,24|,1.0
0|12,36|0,0.1759656652360515
0|12,21|0.12,1.0
0|12,12|0,0.1888412017167382
0|12,15|0,0.19313304721030042
0|12,37|0,0.2918454935622318
12|37,3|12,0.009698020972955926
12|37,24|12,0.00409997634629031
12|37,36|,0.07971300165575967
12|37,13|,0.009737443822439486
12|37,26|12.37,1.0
12|37,25|,0.06611211858393125
12|37,9|,0.03366711345896081
12|37,29|,0.00827879839154774
12|37,18|,0.009855712370890168
12|37,28|12,0.0009461483876054561
12|37,10|,0.011235512102814791
12|37,23|,0.004967279034928645
12|37,5|,0.0014586454308917448
12|37,30|12,0.0022865252700465188
12|37,15|12,0.0105259008121107
12|37,34|12,0.00646534731530395
12|37,0|12,0.00705669005755736
12|37,33|12,0.0024836395174643224
12|37,20|12,0.004454781991642356
12|37,21|12,0.0010249940865725774
12|37,19|12,0.008673026886383347
12|37,6|12,0.001931719624694473
12|37,22|12,0.00760860995032721
12|37,8|,0.032090199479618386
12|37,32|,0.012615311834739415
12|37,31|,0.01636048253567768
12|37,16|12,0.0019711424741780336
12|37,4|12.37,1.0
12|37,37|,0.6135378065126548
12|37,7|,0.004178822045257431
12|37,1|12.37,0.2597402597402597
12|37,17|12,0.0040211306473231885
12|37,27|12,0.0009461483876054561
12|37,2|12,0.010171095166758654
12|37,11|12,0.0050067018844122055
25|7,37|,0.6341463414634146
25|7,36|25,0.21951219512195122
25|7,12|25,0.14634146341463414
26|12,2|26,0.26865671641791045
26|12,37|26,0.22388059701492538
26|12,12|26,0.16417910447761194
26|12,33|26.12,1.0
36|27,12|36.27,1.0
12|3,24|12,1.0
36|34,22|36,0.30158730158730157
36|34,12|36.34,1.0
22|12,34|22,0.06637168141592921
22|12,12|22,0.07964601769911504
22|12,28|22.12,0.1
36|20,12|36.20,1.0
12|,3|12,0.08196721311475409
12|,36|,0.08481815962899683
12|,13|,0.012417622650720038
12|,25|,0.06577983890651697
12|,9|,0.03206614596045887
12|,4|,0.002196729314132292
12|,23|,0.005217232121064193
12|,29|,0.01037344398340249
12|,1|12,0.2696629213483146
12|,18|,0.013149865755430803
12|,28|12,0.30303030303030304
12|,10|,0.010648035147669026
12|,5|,0.0016780571149621673
12|,30|12,0.23880597014925373
12|,20|12,0.2710843373493976
12|,34|12,0.19004524886877827
12|,0|12,0.1888412017167382
12|,33|12,0.22857142857142856
12|,26|12,0.34328358208955223
12|,21|12,0.2558139534883721
12|,6|12,0.21333333333333335
12|,17|12,0.1323529411764706
12|,22|12,0.8539823008849557
12|,8|,0.030021967293141324
12|,32|,0.012875274591164266
12|,31|,0.015926287527459115
12|,27|12,1.0
12|,37|,0.5886014156700025
12|,24|12,0.20353982300884957
12|,7|,0.005613863802782524
12|,15|12,0.0975609756097561
12|,19|12,0.10714285714285714
12|,16|12,0.36363636363636365
12|,2|12,0.04953560371517028
12|,11|12,0.16666666666666666
0|36.15,21|,1.0
29|31,1|29,1.0
31|7,12|31,1.0
11|,12|11,0.35
11|,18|,0.09219858156028368
11|,37|11,1.0
11|,13|,0.13652482269503546
11|,36|11,1.0
11|,0|,0.024822695035460994
11|,25|11,0.27631578947368424
20|,12|20,1.0
20|,36|20,1.0
20|,19|,0.09733124018838304
20|,37|20,1.0
20|,6|20,0.17123287671232876
20|,25|,0.0282574568288854
21|15.36,37|21,1.0
12|36.28,37|,1.0
12|6,37|,1.0
25|12.13,37|,1.0
25|12.36,37|,0.5855855855855856
25|12.36,36|25,0.17117117117117117
25|12.36,12|25,0.24324324324324326
6|19.12,20|6,1.0
26|,33|,0.6187739463601533
26|,37|26,1.0
26|,36|,0.05172413793103448
26|,12|26,1.0
26|,2|26,0.37037037037037035
26|,25|,0.03065134099616858
12|0,37|,0.7049180327868853
12|0,21|12,0.29508196721311475
12|16,37|,1.0
6|20.25,37|6,0.3611111111111111
6|20.25,19|6,0.6388888888888888
30|10.36,4|,1.0
12|36.27,37|,1.0
21|15.0,37|21,0.7142857142857143
21|15.0,12|21,0.2857142857142857
37|18,12|37.18,0.11363636363636363
22|36,28|,0.6666666666666666
22|36,37|22,0.3333333333333333
5|16,23|5.16,1.0
12|28,37|,1.0
36|33,12|36.33,1.0
34|,12|34,0.2702702702702703
34|,22|34,1.0
34|,37|34,1.0
34|,28|34,0.42857142857142855
34|,25|34,0.25
34|,36|34,0.6984126984126984
19|,37|19,1.0
19|,6|,0.1454248366013072
19|,20|19,1.0
19|,12|19,0.2608695652173913
19|,36|19,0.72
19|,25|,0.027777777777777776
12|37.0,37|,0.7090909090909091
12|37.0,25|,0.1
12|37.0,36|,0.1
12|37.0,15|12,0.09090909090909091
12|37.24,37|,0.8115942028985508
12|37.24,3|12,0.18840579710144928
19|20.6,37|19,1.0
15|25,21|,0.2619047619047619
15|25,0|15,0.7380952380952381
34|22,28|34,1.0
36|31,12|36.31,1.0
12|9,37|,0.8118811881188119
12|9,36|,0.18811881188118812
5|,16|,0.6052631578947368
5|,36|,0.05263157894736842
5|,37|5,1.0
5|,12|,0.07236842105263158
5|,23|,0.10855263157894737
6|20.12,37|6,0.39473684210526316
6|20.12,19|6,0.6052631578947368
12|37.10,37|,0.7872340425531915
12|37.10,30|12,0.2127659574468085
12|37.30,37|,0.8625
12|37.30,8|,0.1375
12|36.33,37|,1.0
