source,target,value
17|12.36,32|17,1.0
21|,25|21,0.7894736842105263
21|,0|21,0.7291666666666666
21|,36|21,1.0
21|,19|,0.015444015444015444
21|,15|21,1.0
21|,12|21,0.1267605633802817
21|,37|21,1.0
9|8,37|9,1.0
13|12.25,37|13,0.5789473684210527
13|12.25,11|13,0.42105263157894735
12|37.15,37|,1.0
19|36,20|19,0.25806451612903225
19|36,37|19,0.7419354838709677
17|36,37|17,0.5263157894736842
17|36,36|17,0.47368421052631576
15|,37|15,1.0
15|,25|,0.027777777777777776
15|,36|15,0.3170731707317073
15|,21|,0.26143790849673204
15|,19|,0.026143790849673203
15|,0|15,0.07
15|,12|,0.09477124183006536
15|,6|,0.014705882352941176
20|6.25,19|20.6,1.0
1|36,37|1,1.0
12|36.4,37|,1.0
11|,36|11,1.0
11|,37|11,1.0
11|,13|,0.13652482269503546
11|,0|,0.024822695035460994
11|,25|11,0.2236842105263158
11|,12|11,0.30434782608695654
11|,18|11,0.34615384615384615
20|12.36,37|20,1.0
31|,7|31,1.0
31|,25|,0.03471074380165289
31|,18|31,1.0
31|,37|31,1.0
31|,12|31,0.13609467455621302
31|,29|31,1.0
31|,36|31,1.0
36|31,12|36.31,1.0
12|37.34,22|,0.10759493670886076
12|37.34,36|12,0.05063291139240506
12|37.34,37|,0.6582278481012658
12|37.34,25|12,0.0949367088607595
12|37.34,2|12,0.08860759493670886
16|12,36|16,0.16981132075471697
16|12,5|16,0.3018867924528302
16|12,37|16,0.5283018867924528
12|37.28,37|,0.8099173553719008
12|37.28,25|12,0.12396694214876033
12|37.28,36|12,0.06611570247933884
37|29,12|37.29,0.10309278350515463
1|12.37,37|1,0.2558139534883721
1|12.37,25|1.12,0.10465116279069768
1|12.37,29|1,0.4069767441860465
1|12.37,36|1,0.23255813953488372
26|,33|,0.6187739463601533
26|,25|,0.03065134099616858
26|,2|26,0.37037037037037035
26|,36|,0.05172413793103448
26|,37|26,1.0
26|,12|26,0.42857142857142855
19|20.12,6|19.20,1.0
34|28,37|34,0.45
34|28,36|34,0.1
34|28,25|34,0.2222222222222222
34|28,12|34.28,1.0
11|18,37|11,0.6666666666666666
11|18,36|11,0.3333333333333333
4|,36|4,1.0
4|,25|4,0.1702127659574468
4|,12|4,0.16
4|,23|,0.021052631578947368
4|,10|4,1.0
4|,30|4,0.47368421052631576
4|,37|4,1.0
11|12.36,37|11,0.5909090909090909
11|12.36,13|11.12,0.4090909090909091
36|10,30|,1.0
34|22,37|34,0.42857142857142855
34|22,28|34,0.5714285714285714
25|12.36,36|25,0.15833333333333333
25|12.36,32|25,0.075
25|12.36,37|,0.5416666666666666
25|12.36,12|25,0.225
20|25,6|20.25,0.3611111111111111
12|3,37|,0.36363636363636365
12|3,24|12,0.6363636363636364
36|,22|36,0.3333333333333333
36|,16|36,1.0
36|,21|36,1.0
36|,27|36,1.0
36|,33|36,1.0
36|,2|36,1.0
36|,24|36,1.0
36|,29|36,0.6153846153846154
36|,26|36,1.0
36|,17|36,0.47368421052631576
36|,15|36,0.19642857142857142
36|,34|,0.003143418467583497
36|,12|36,0.04613057726241492
36|,11|36,1.0
36|,18|,0.009233791748526522
36|,31|,0.00275049115913556
36|,32|36,0.6923076923076923
36|,19|36,0.7419354838709677
36|,13|36,0.6896551724137931
36|,20|36,0.2727272727272727
36|,3|36,0.5
36|,4|36,1.0
36|,28|,0.002357563850687623
36|,30|,0.0041257367387033395
36|,6|36,1.0
36|,7|36,1.0
36|,0|36,0.3333333333333333
36|,25|36,0.15492957746478872
36|,8|,0.005108055009823182
36|,5|,0.001768172888015717
36|,9|36,1.0
36|,10|36,1.0
36|,1|36,1.0
36|,23|36,1.0
22|,37|22,1.0
22|,34|22,0.42857142857142855
22|,25|,0.024640657084188913
22|,12|22,0.4
22|,36|22,1.0
22|,28|,0.7453798767967146
37|,8|,0.00042358196310986174
37|,25|,0.00046208941430166735
37|,15|,0.00042358196310986174
37|,5|,0.0005776117678770842
37|,22|,0.0003465670607262505
37|,12|37,0.06611211858393125
37|,20|,0.0003080596095344449
37|,32|,0.00038507451191805613
37|,16|37,1.0
37|,18|,0.0003465670607262505
37|,2|,0.0003080596095344449
37|,13|,0.0003465670607262505
37|,3|,0.0005391043166852786
37|,19|,0.0003465670607262505
37|,23|,0.0003465670607262505
30|10.25,12|30,0.2619047619047619
30|10.25,4|,0.7380952380952381
26|33,37|26,0.5833333333333334
26|33,2|26,0.4166666666666667
25|10,30|25,1.0
34|25,37|34,0.23655913978494625
34|25,22|34,0.3978494623655914
34|25,12|,0.12903225806451613
34|25,28|34,0.12903225806451613
34|25,36|34,0.10752688172043011
36|20,12|36.20,1.0
36|20,6|36,0.14545454545454545
36|20,19|36,0.16363636363636364
25|12.13,37|,1.0
36|25,13|36,0.038461538461538464
36|25,12|36.25,0.06091370558375635
12|5,37|,1.0
12|36.27,37|,1.0
12|27,37|,1.0
36|6,19|36,0.18867924528301888
36|6,12|36.6,1.0
27|12,37|27,1.0
12|6,37|,0.8490566037735849
12|6,25|12,0.1509433962264151
12|0.15,21|12,1.0
30|25,37|30,0.5
30|25,10|30,0.5
12|31,29|12.31,1.0
12|31,18|12.31,0.11428571428571428
12|31,37|,0.2781065088757396
12|31,36|12,0.06804733727810651
12|31,1|12,0.04142011834319527
12|31,7|12.31,0.3076923076923077
12|31,25|12.31,0.5652173913043478
37|16,12|37.16,0.046511627906976744
37|26,12|37.26,1.0
37|4,12|37.4,0.07801418439716312
15|0,21|15.0,0.7142857142857143
6|20.36,37|6,1.0
36|24.3,27|36,1.0
17|32,36|17,0.13333333333333333
17|32,25|17,0.25217391304347825
17|32,12|17,0.18840579710144928
17|32,37|17,0.4260869565217391
31|25,12|31,1.0
36|22,28|,1.0
37|31,12|37.31,0.1326530612244898
2|25,26|2.25,1.0
12|0,21|12,0.2608695652173913
12|0,37|,0.6231884057971014
12|0,15|12,0.11594202898550725
32|36,37|32,0.3076923076923077
32|36,17|32.36,1.0
29|31,1|,1.0
25|30,37|,1.0
12|36.25,25|12.36,0.06091370558375635
12|36.25,13|,0.06598984771573604
12|36.25,36|12.36,0.15736040609137056
12|36.25,37|,0.7157360406091371
25|1,12|25,0.2682926829268293
25|1,37|,0.4878048780487805
25|1,29|25,0.24390243902439024
13|36,37|13,0.6896551724137931
13|36,12|13,0.3103448275862069
36|13,12|36.13,0.25806451612903225
16|37,37|16,1.0
7|31,25|7,1.0
30|,12|30,1.0
30|,4|,0.4745762711864407
30|,37|30,1.0
30|,10|30,1.0
30|,25|30,1.0
30|,36|30,0.42857142857142855
25|11,12|25.11,1.0
25|11,37|,0.5
25|11,36|25,0.2236842105263158
6|36,37|6,1.0
34|12,37|34,0.23529411764705882
34|12,28|34,0.04524886877828054
34|12,22|34,0.2398190045248869
34|12,25|34.12,0.36363636363636365
34|12,36|34,0.1583710407239819
34|12,12|34.12,0.5925925925925926
36|27,12|36.27,1.0
13|,18|,0.017857142857142856
13|,12|13,0.20430107526881722
13|,37|13,1.0
13|,11|13,0.3081395348837209
13|,25|13,0.37037037037037035
13|,36|13,1.0
13|,0|,0.01461038961038961
15|36.0,21|15.36,1.0
37|30,12|37.30,0.09183673469387756
12|8,37|,0.7415730337078652
12|8,25|12,0.12359550561797752
12|8,36|12,0.1348314606741573
2|12,36|2,0.04643962848297214
2|12,37|2,0.06501547987616099
2|12,25|2,0.043343653250773995
2|12,33|2.12,1.0
2|12,26|2,0.7430340557275542
2|12,12|2,0.04953560371517028
25|21,12|25,0.21052631578947367
25|21,37|,0.7894736842105263
27|36,37|27,1.0
37|1,12|37.1,0.08955223880597014
13|11.12,37|13,0.7241379310344828
13|11.12,25|13,0.27586206896551724
15|21,37|15,1.0
3|12.25,24|3,1.0
25|24,37|,1.0
36|1,12|36.1,1.0
36|1,29|36,0.13114754098360656
12|37.2,37|,1.0
23|5.16,37|23,1.0
20|12,6|20.12,0.39473684210526316
20|12,19|20.12,1.0
20|12,37|20,0.2710843373493976
20|12,12|20,0.1686746987951807
20|12,36|20,0.15060240963855423
12|36.19,37|,1.0
6|20,12|6,0.17123287671232876
6|20,19|6,0.17123287671232876
6|20,37|6,0.4315068493150685
6|20,36|6,0.1232876712328767
6|20,25|6,0.10273972602739725
23|36,5|23,1.0
12|36.21,37|,1.0
25|17,12|25.17,1.0
25|17,37|,0.5473684210526316
25|17,36|25,0.14736842105263157
20|19,6|20,0.9585492227979274
20|19,37|20,0.04145077720207254
12|7,37|,0.6136363636363636
12|7,25|12.7,1.0
21|15.0,37|21,0.7142857142857143
21|15.0,12|21,0.2857142857142857
10|25,30|10.25,0.7380952380952381
37|23,12|37.23,0.7708333333333334
12|36.29,37|,0.64
12|36.29,1|12.36,0.36
36|12,18|36.12,1.0
36|12,3|36,0.004398826979472141
36|12,17|36,0.0036656891495601175
36|12,10|36,0.006231671554252199
36|12,2|36,0.0036656891495601175
36|12,1|36,0.004032258064516129
36|12,7|36,0.0032991202346041057
36|12,29|36,0.005498533724340176
36|12,0|36,0.004398826979472141
36|12,25|36,0.009530791788856305
36|12,8|,0.004398826979472141
36|12,15|36,0.0076979472140762464
36|12,9|36,0.006231671554252199
36|12,12|36,0.9006598240469208
36|12,11|36,0.0032991202346041057
36|12,13|36,0.006231671554252199
36|12,32|36,0.006964809384164223
36|12,19|36,0.006964809384164223
36|12,20|36,0.004398826979472141
33|36,37|33,1.0
29|12.36,1|,1.0
11|9,18|11,1.0
36|26.2,33|36,1.0
25|34,12|25.34,1.0
25|34,22|25,0.14705882352941177
25|34,36|25,0.11764705882352941
25|34,37|,0.5147058823529411
29|36,37|29,0.38461538461538464
29|36,1|29.36,1.0
25|6,37|,1.0
12|36.11,37|,1.0
4|12,37|4,0.3389830508474576
4|12,30|4,0.2033898305084746
4|12,12|4,0.22033898305084745
4|12,10|4,0.23728813559322035
15|12.36,37|15,0.56
15|12.36,0|15,0.44
6|12,19|6,0.21333333333333335
6|12,20|6,0.3466666666666667
6|12,37|6,0.30666666666666664
6|12,36|6,0.13333333333333333
12|37.32,37|,0.7272727272727273
12|37.32,32|,0.07272727272727272
12|37.32,17|12,0.08181818181818182
12|37.32,36|12,0.11818181818181818
21|12,0|21,0.17307692307692307
21|12,37|21,0.6153846153846154
21|12,12|21,0.21153846153846154
1|25,37|1,0.5897435897435898
1|25,29|1,0.41025641025641024
2|26,33|,0.37037037037037035
2|26,37|2,0.6296296296296297
36|17,12|36.17,1.0
8|25,37|8,1.0
21|0.12,15|21,0.2962962962962963
21|0.12,37|21,0.7037037037037037
12|25.17,37|,1.0
20|,25|,0.0282574568288854
20|,12|20,0.7428571428571429
20|,6|20,0.10273972602739725
20|,37|20,1.0
20|,36|20,0.14545454545454545
20|,19|20,0.14814814814814814
12|37.23,8|,0.22916666666666666
12|37.23,37|,0.7708333333333334
25|2,26|25,1.0
1|29.36,37|1,1.0
32|17,36|32,0.12380952380952381
32|17,25|,0.08571428571428572
32|17,37|32,0.6190476190476191
32|17,12|32,0.17142857142857143
36|34,22|36,0.30158730158730157
36|34,12|36.34,1.0
29|12.25,1|,1.0
36|32,17|36,0.3617021276595745
36|32,12|36,0.6382978723404256
12|36.1,37|,1.0
24|25,37|24,1.0
36|29,1|36,0.18181818181818182
36|29,12|36.29,0.36
12|22,28|12,0.6
12|22,37|,0.4
36|0.25,15|36.0,1.0
9|36,37|9,1.0
32|,36|32,0.3617021276595745
32|,17|32,0.25217391304347825
32|,22|,0.013333333333333334
32|,25|,0.02962962962962963
32|,37|32,1.0
32|,12|32,0.2962962962962963
32|,28|,0.014814814814814815
36|11,12|36.11,1.0
1|12.36,37|1,0.6190476190476191
1|12.36,29|1,0.38095238095238093
26|12.2,33|26.12,1.0
37|27,12|37.27,0.09289617486338798
0|25,12|0,0.18333333333333332
0|25,37|0,0.15
0|25,21|,0.21666666666666667
0|25,36|0.25,1.0
0|25,15|0,0.2
0|,25|,0.02540106951871658
0|,12|0,0.2608695652173913
0|,20|,0.02406417112299465
0|,37|0,1.0
0|,18|,0.0106951871657754
0|,11|,0.0106951871657754
0|,1|,0.012032085561497326
0|,21|,0.3088235294117647
0|,15|0,1.0
0|,19|,0.01871657754010695
0|,36|0,0.20430107526881722
5|12,37|5,0.24390243902439024
5|12,16|,0.4878048780487805
5|12,23|5.12,1.0
20|6,19|20.6,1.0
20|6,37|20,0.4888888888888889
20|6,36|20,0.1
20|6,12|20,0.14444444444444443
17|25,32|17.25,1.0
36|9,11|36,0.04678362573099415
36|9,18|,0.05263157894736842
36|9,12|36.9,0.09482758620689655
21|36,37|21,1.0
18|31,7|18.31,1.0
12|13,25|12.13,1.0
12|13,11|12.13,1.0
12|13,37|,0.4838709677419355
12|13,36|12,0.12903225806451613
1|12.29,37|1,1.0
37|8,12|37.8,0.032948929159802305
12|37.17,37|,0.8418079096045198
12|37.17,32|,0.04519774011299435
12|37.17,25|12,0.05084745762711865
12|37.17,36|12,0.062146892655367235
12|20,6|12,0.2571428571428571
12|20,37|,0.7428571428571429
37|28,12|37.28,0.12396694214876033
25|29,1|25,1.0
25|13,11|25,0.37037037037037035
25|13,37|,0.6296296296296297
36|16,12|36.16,1.0
33|12,37|33,0.35714285714285715
33|12,26|33,0.17142857142857143
33|12,2|33,0.24285714285714285
33|12,12|33,0.22857142857142856
12|28,37|,1.0
18|,7|18,0.27388535031847133
18|,0|,0.04310344827586207
18|,32|,0.017241379310344827
18|,17|,0.01293103448275862
18|,36|18,0.16
18|,31|,0.017241379310344827
18|,11|18,0.3333333333333333
18|,25|18,0.29545454545454547
18|,13|,0.015804597701149427
18|,37|18,1.0
18|,12|18,0.2564102564102564
36|30,12|36,0.5714285714285714
36|30,4|36,0.42857142857142855
36|2,26|36,0.5714285714285714
36|2,12|36,0.42857142857142855
0|36.15,21|0.36,1.0
37|0,12|37.0,0.09243697478991597
12|25.11,37|,1.0
25|34.12,22|25,0.36363636363636365
25|34.12,37|,0.6363636363636364
20|36,6|20.36,1.0
20|36,36|20,0.2727272727272727
20|36,37|20,0.2727272727272727
15|25,21|,0.2619047619047619
15|25,0|15,0.7380952380952381
37|13,12|37.13,0.09815950920245399
12|9,18|,0.08181818181818182
12|9,37|,0.7454545454545455
12|9,36|12,0.17272727272727273
12|37.20,37|,0.6203703703703703
12|37.20,36|12,0.18518518518518517
12|37.20,9|,0.19444444444444445
12|25.7,37|,1.0
11|13,36|11,0.09883720930232558
11|13,18|11,0.046511627906976744
11|13,12|11,0.20930232558139536
11|13,25|11,0.3081395348837209
11|13,37|11,0.3372093023255814
21|0.36,37|21,1.0
1|12,12|1,0.10112359550561797
1|12,29|1,0.2696629213483146
1|12,25|1.12,1.0
1|12,37|1,0.38764044943820225
1|12,36|1,0.16292134831460675
37|10,12|37.10,0.2127659574468085
17|12,36|17,0.125
17|12,37|17,0.25735294117647056
17|12,32|17,0.4852941176470588
17|12,12|17,0.1323529411764706
12|2,26|12.2,1.0
19|,25|,0.027777777777777776
19|,20|19,0.04145077720207254
19|,37|19,1.0
19|,36|19,0.72
19|,6|19,0.10714285714285714
19|,12|19,0.6296296296296297
33|,37|33,1.0
33|,2|33,1.0
33|,26|33,0.4166666666666667
33|,25|33,1.0
33|,3|,0.017857142857142856
33|,12|33,0.15873015873015872
33|,36|33,1.0
21|15.12,37|21,0.3137254901960784
21|15.12,0|21,0.6862745098039216
37|19,12|37.19,0.11851851851851852
37|2,12|37.2,1.0
12|36.17,37|,1.0
12|36.16,37|,1.0
37|11,12|37.11,0.10526315789473684
3|24.12,27|3,1.0
28|34,22|28,0.42857142857142855
28|34,37|28,0.5714285714285714
37|24,12|37.24,0.10465116279069768
12|37.11,13|,0.07518796992481203
12|37.11,37|,0.706766917293233
12|37.11,25|12,0.10526315789473684
12|37.11,36|12,0.11278195488721804
12|37.16,37|,0.7093023255813954
12|37.16,8|,0.2441860465116279
12|37.16,36|12,0.046511627906976744
25|4,12|25,0.23404255319148937
25|4,37|,0.5957446808510638
25|4,36|25,0.1702127659574468
23|,5|23,0.047619047619047616
23|,36|,0.0670926517571885
23|,37|23,1.0
23|,12|,0.051118210862619806
23|,16|23,1.0
11|12.13,37|11,1.0
12|37.33,3|,0.09009009009009009
12|37.33,36|12,0.05855855855855856
12|37.33,37|,0.7252252252252253
12|37.33,25|12,0.07207207207207207
12|37.33,2|12,0.05405405405405406
2|36,26|2,1.0
32|25,37|32,0.12121212121212122
32|25,17|32,0.8787878787878788
37|17,12|37.17,0.05084745762711865
25|12,29|25,0.03441860465116279
25|12,11|25,0.018604651162790697
25|12,28|25,0.004186046511627907
25|12,1|25,0.013953488372093023
25|12,17|25,0.017674418604651163
25|12,30|25,0.0069767441860465115
25|12,0|25.12,0.34285714285714286
25|12,8|25,0.010232558139534883
25|12,23|25,0.01581395348837209
25|12,36|25,0.09813953488372093
25|12,26|25,0.007906976744186046
25|12,31|25,0.009302325581395349
25|12,32|25,0.031162790697674417
25|12,20|25,0.022325581395348838
25|12,3|25,0.03209302325581395
25|12,13|25,0.026976744186046512
25|12,2|25,0.03348837209302326
25|12,6|25,0.009767441860465116
25|12,19|25,0.01674418604651163
25|12,10|25,0.02558139534883721
25|12,18|25,0.011162790697674419
25|12,22|25,0.01627906976744186
25|12,15|25,0.025116279069767444
25|12,12|25,0.1330232558139535
25|12,7|,0.005581395348837209
25|12,9|,0.0051162790697674414
25|12,34|25,0.03813953488372093
25|12,5|,0.0037209302325581397
25|12,37|,0.27813953488372095
25|12,16|25,0.005581395348837209
25|12,33|25,0.009302325581395349
25|12,4|,0.0051162790697674414
25|12,24|25,0.0051162790697674414
0|15,12|0.15,1.0
0|15,37|0,0.045
0|15,21|,0.83
0|15,36|0.15,1.0
37|7,12|37.7,0.08571428571428572
29|12.31,1|,1.0
17|,36|17,1.0
17|,25|17,0.14736842105263157
17|,32|17,0.08571428571428572
17|,12|17,0.12941176470588237
17|,37|17,1.0
17|,34|,0.013468013468013467
16|25,37|16,1.0
12|37.4,8|,0.09219858156028368
12|37.4,23|,0.07801418439716312
12|37.4,37|,0.6524822695035462
12|37.4,25|12,0.07801418439716312
12|37.4,36|12,0.09929078014184398
3|36,24|3,0.5
3|36,27|3,0.5
13|25,11|13.25,1.0
13|25,12|13,0.15873015873015872
13|25,36|13,0.15873015873015872
13|25,37|13,0.4603174603174603
22|34,28|22.34,0.7162162162162162
19|20.6,37|19,1.0
6|25,20|6.25,1.0
12|37.13,13|,0.049079754601226995
12|37.13,37|,0.7361963190184049
12|37.13,31|,0.1165644171779141
12|37.13,25|12,0.09815950920245399
37|5,12|37.5,0.696969696969697
12|37.26,37|,1.0
12|37.3,37|,1.0
19|20,36|19,0.14814814814814814
19|20,6|19.20,1.0
19|20,37|19,0.5185185185185185
25|16,37|,1.0
34|12.36,22|34,0.47058823529411764
34|12.36,37|34,0.5294117647058824
28|12,12|28,0.21428571428571427
28|12,37|28,0.2619047619047619
28|12,34|28,0.23809523809523808
28|12,22|28,0.2857142857142857
11|12,36|11,0.12037037037037036
11|12,18|11,0.1111111111111111
11|12,13|11.12,0.27586206896551724
11|12,12|11,0.16666666666666666
11|12,25|11,0.14351851851851852
11|12,37|11,0.24537037037037038
3|12.36,24|3,1.0
36|33,12|36.33,1.0
9|,20|,0.01500441306266549
9|,8|,0.01147396293027361
9|,25|,0.0176522506619594
9|,36|9,0.04678362573099415
9|,12|9,0.17272727272727273
9|,11|9,1.0
9|,18|,0.01500441306266549
9|,13|,0.00706090026478376
9|,19|9,1.0
9|,15|,0.00706090026478376
9|,0|,0.01412180052956752
9|,37|9,1.0
30|4,37|30,0.47368421052631576
30|4,10|30,0.5263157894736842
36|0.15,21|36,1.0
12|37.29,1|12.37,0.08247422680412371
12|37.29,37|,0.7010309278350515
12|37.29,25|12,0.10309278350515463
12|37.29,36|12,0.1134020618556701
33|26.12,37|33,1.0
12|1,37|,0.8461538461538461
12|1,29|,0.15384615384615385
25|,29|25,0.7532467532467533
25|,17|25,1.0
25|,10|25,1.0
25|,28|25,1.0
25|,3|25,0.85
25|,11|25,0.391304347826087
25|,30|25,0.5
25|,32|25,0.8787878787878788
25|,21|,0.0033042955842595375
25|,23|25,1.0
25|,22|25,1.0
25|,26|25,1.0
25|,16|25,1.0
25|,13|25,0.2222222222222222
25|,1|25,0.5897435897435898
25|,31|25,1.0
25|,2|25,1.0
25|,18|25,1.0
25|,6|25,1.0
25|,8|25,1.0
25|,15|25,0.2619047619047619
25|,12|25,0.020689655172413793
25|,7|,0.005707419645539201
25|,9|,0.003604686091919495
25|,20|25,1.0
25|,34|25,0.10752688172043011
25|,5|,0.0030039050765995794
25|,19|25,1.0
25|,36|25,0.038461538461538464
25|,37|,0.3442475217783118
25|,33|25,1.0
25|,4|,0.0054070291378792434
25|,24|25,1.0
25|,0|25,0.25
13|11.25,37|13,1.0
12|37.7,18|,0.11428571428571428
12|37.7,31|,0.11428571428571428
12|37.7,37|,0.5904761904761905
12|37.7,25|12,0.08571428571428572
12|37.7,36|12,0.09523809523809523
36|12.36,12|36,1.0
10|36,30|10.36,1.0
5|12.37,16|,0.6190476190476191
5|12.37,23|5.12,0.38095238095238093
33|25,37|33,1.0
12|34.12,37|,0.4074074074074074
12|34.12,22|,0.5925925925925926
29|25,37|29,0.24675324675324675
29|25,1|,0.7532467532467533
16|,25|16,1.0
16|,36|16,1.0
16|,5|16,1.0
16|,37|16,1.0
16|,23|,0.043731778425655975
16|,12|16,1.0
7|36,25|7,1.0
28|22.36,37|28,1.0
37|34,12|37.34,0.0949367088607595
2|,25|2,1.0
2|,33|,0.06525911708253358
2|,26|2,0.022988505747126436
2|,12|2,1.0
2|,37|2,1.0
2|,36|2,0.5714285714285714
25|1.12,29|25,1.0
12|37.1,15|12,0.05223880597014925
12|37.1,31|,0.041044776119402986
12|37.1,36|12,0.055970149253731345
12|37.1,37|,0.6902985074626866
12|37.1,25|12,0.08955223880597014
12|37.1,29|,0.0708955223880597
12|37.5,8|,0.30303030303030304
12|37.5,37|,0.696969696969697
36|19,12|36.19,1.0
36|19,20|36.19,1.0
26|25,33|26.25,1.0
12|15.12,0|12,1.0
36|15,0|36.15,1.0
36|15,12|36,0.6829268292682927
25|8,37|,1.0
25|7,37|,0.6341463414634146
25|7,36|25,0.21951219512195122
25|7,12|25.7,1.0
